AUDUSD,EURCHF,EURNOK,EURSEK,EURUSD,GBPUSD,NZDUSD,USDCAD,USDJPY
0.6975,1.5434,8.3575,9.093,1.2266,1.798,0.659,1.3018,110.07
0.6975,1.5435,8.3575,9.093,1.2266,1.7977,0.6591,1.3015,109.96
0.6982,1.5435,8.3575,9.093,1.2258,1.7975,0.6593,1.302,110.06
0.6997,1.5435,8.354,9.0905,1.2265,1.8001,0.6599,1.3017,110
0.6998,1.5434,8.354,9.0905,1.2266,1.7997,0.6601,1.3016,110
0.699,1.5434,8.354,9.0905,1.2271,1.7995,0.6594,1.3012,109.96
0.6992,1.5434,8.354,9.0905,1.2268,1.7994,0.6594,1.3012,109.98
0.6993,1.5434,8.357,9.095,1.2267,1.7991,0.6594,1.3011,109.96
0.6998,1.5434,8.357,9.095,1.2269,1.7989,0.6602,1.3015,109.9
0.7001,1.5437,8.357,9.095,1.2271,1.7991,0.66,1.3017,109.83
0.6991,1.5434,8.357,9.095,1.2264,1.7986,0.6595,1.3017,109.9
0.6995,1.5433,8.351,9.098,1.2265,1.7989,0.6597,1.3012,109.89
0.6992,1.5431,8.348,9.0965,1.2264,1.7989,0.6598,1.3013,109.9
0.7,1.5429,8.3552,9.0965,1.2277,1.7992,0.6603,1.301,109.85
0.7014,1.543,8.3582,9.0978,1.2279,1.8011,0.6614,1.3008,109.84
0.7013,1.5433,8.3655,9.0983,1.2273,1.7994,0.6609,1.3007,109.79
0.701,1.5432,8.361,9.0963,1.2279,1.8001,0.6609,1.2995,109.77
0.7008,1.5429,8.3673,9.1005,1.2269,1.7994,0.6618,1.2996,109.82
0.7006,1.5437,8.3658,9.0993,1.2257,1.7966,0.6607,1.3001,109.92
0.7002,1.5438,8.365,9.0985,1.2243,1.797,0.66,1.2996,109.95
0.7001,1.5433,8.3625,9.1015,1.2236,1.7961,0.66,1.2998,109.85
0.7002,1.5438,8.364,9.0987,1.2238,1.7957,0.6604,1.2997,109.87
0.6996,1.5445,8.3623,9.0958,1.2231,1.7956,0.66,1.2998,109.84
0.7001,1.5439,8.3625,9.0969,1.2233,1.7951,0.6611,1.3,109.75
0.6999,1.5437,8.3656,9.0987,1.2239,1.7963,0.6611,1.3002,109.84
0.7008,1.5437,8.367,9.1052,1.2247,1.7973,0.6617,1.3005,109.73
0.7016,1.5437,8.3675,9.1001,1.2283,1.8013,0.6633,1.2994,109.56
0.7014,1.5439,8.3708,9.1005,1.2264,1.799,0.6625,1.2995,109.58
0.7018,1.5437,8.372,9.099,1.2264,1.7988,0.6625,1.2999,109.57
0.7029,1.5436,8.384,9.1,1.2277,1.7998,0.6634,1.297,109.61
0.7042,1.5436,8.3903,9.0966,1.2286,1.8008,0.6639,1.293,109.57
0.7044,1.5428,8.3851,9.0987,1.2289,1.8022,0.6636,1.2916,109.51
0.7042,1.5432,8.3905,9.103,1.227,1.8008,0.6636,1.2918,109.4
0.7032,1.5425,8.3925,9.1035,1.2261,1.8009,0.6625,1.2923,109.41
0.7032,1.543,8.395,9.1039,1.2268,1.7998,0.6639,1.2924,109.54
0.702,1.543,8.3922,9.1013,1.2263,1.799,0.6626,1.2926,109.54
0.7021,1.543,8.3924,9.1009,1.2265,1.7992,0.6613,1.2929,109.56
0.7025,1.5431,8.3946,9.103,1.2262,1.7986,0.662,1.2928,109.59
0.7019,1.5431,8.396,9.104,1.2257,1.7975,0.6625,1.2932,109.67
0.702,1.543,8.396,9.1027,1.2259,1.797,0.6631,1.2932,109.62
0.7022,1.543,8.394,9.1058,1.2257,1.7972,0.6623,1.2937,109.62
0.7018,1.5423,8.3885,9.1018,1.2246,1.7963,0.6624,1.2939,109.67
0.7022,1.5424,8.3885,9.103,1.2255,1.7981,0.6625,1.2936,109.65
0.7025,1.5424,8.3885,9.1001,1.2249,1.796,0.6623,1.2937,109.65
0.7019,1.5425,8.3885,9.1001,1.2248,1.7956,0.6624,1.2939,109.67
0.7025,1.5425,8.3885,9.1001,1.2253,1.797,0.6626,1.294,109.6
0.7037,1.542,8.3885,9.1001,1.2258,1.7977,0.6636,1.2942,109.57
0.703,1.542,8.3885,9.0968,1.2257,1.7977,0.6636,1.294,109.58
0.703,1.542,8.3885,9.0968,1.225,1.7974,0.6632,1.294,109.59
0.7027,1.5419,8.3865,9.0968,1.2244,1.797,0.6627,1.2942,109.63
0.7019,1.5416,8.3865,9.0968,1.2246,1.796,0.6635,1.2938,109.64
0.7021,1.5417,8.3865,9.1028,1.2247,1.7956,0.6638,1.2936,109.62
0.7014,1.5419,8.3865,9.1001,1.224,1.7952,0.6635,1.2937,109.71
0.7015,1.5429,8.3865,9.1001,1.2237,1.7958,0.6638,1.2938,109.72
0.7004,1.5427,8.3865,9.1001,1.224,1.7961,0.6629,1.2941,109.68
0.7006,1.5426,8.3865,9.1001,1.2238,1.7938,0.6626,1.2942,109.71
0.6999,1.543,8.3865,9.1001,1.2238,1.7933,0.6624,1.2951,109.78
0.7001,1.5425,8.3865,9.1001,1.2239,1.7935,0.6626,1.2951,109.73
0.6999,1.5429,8.3865,9.1016,1.2239,1.793,0.6623,1.2955,109.72
0.7005,1.5424,8.3833,9.1061,1.2241,1.794,0.6624,1.2951,109.68
0.6992,1.542,8.3855,9.1042,1.2236,1.7931,0.6615,1.2954,109.73
0.7,1.5427,8.3855,9.1053,1.2246,1.7938,0.6624,1.295,109.65
0.7001,1.5421,8.3883,9.106,1.2237,1.7922,0.6623,1.2961,109.52
0.7002,1.541,8.3973,9.1095,1.2238,1.7933,0.6625,1.296,109.43
0.7005,1.5412,8.3953,9.1168,1.2237,1.7933,0.6627,1.297,109.45
0.7011,1.5415,8.3995,9.115,1.2245,1.7931,0.6625,1.2966,109.4
0.7017,1.5409,8.4085,9.1125,1.2252,1.793,0.6634,1.2969,109.41
0.7008,1.5418,8.4078,9.1135,1.2247,1.7929,0.6626,1.2973,109.55
0.7006,1.5416,8.4003,9.1179,1.2246,1.7895,0.662,1.2974,109.55
0.7007,1.5416,8.401,9.1178,1.2252,1.7893,0.662,1.2974,109.58
0.7004,1.5419,8.398,9.1193,1.2236,1.787,0.6615,1.2979,109.65
0.699,1.5422,8.3945,9.1195,1.2233,1.7875,0.6608,1.2989,109.59
0.6989,1.5415,8.3962,9.122,1.2236,1.7869,0.6611,1.2985,109.62
0.6992,1.5419,8.4012,9.1147,1.2237,1.7852,0.6615,1.2989,109.68
0.6974,1.5423,8.3983,9.1137,1.2203,1.7835,0.6596,1.3016,109.89
0.6975,1.5422,8.4035,9.1144,1.2208,1.7826,0.6608,1.3009,109.82
0.6968,1.5429,8.409,9.1203,1.2184,1.7805,0.6594,1.3026,109.95
0.6943,1.5437,8.407,9.121,1.2162,1.7782,0.6574,1.3016,110.19
0.6954,1.5429,8.405,9.13,1.2147,1.7765,0.6583,1.3028,110.23
0.6958,1.5427,8.412,9.1352,1.2152,1.7777,0.6587,1.299,110.32
0.695,1.543,8.4072,9.1356,1.2146,1.7773,0.6578,1.2989,110.34
0.695,1.543,8.4072,9.1356,1.2146,1.7773,0.6578,1.2989,110.34
0.695,1.543,8.4072,9.1356,1.2146,1.7773,0.6578,1.2989,110.34
0.695,1.543,8.4072,9.1356,1.2146,1.7773,0.6578,1.2989,110.34
0.6948,1.5449,8.411,9.134,1.2155,1.7781,0.6573,1.2988,110.1
0.6941,1.5445,8.407,9.1352,1.2146,1.7757,0.6574,1.2977,110.16
0.695,1.5441,8.4024,9.1368,1.2156,1.7757,0.6579,1.2974,110.05
0.6951,1.5437,8.4023,9.133,1.2157,1.7765,0.6581,1.2974,109.98
0.6952,1.5433,8.3995,9.1305,1.2155,1.7769,0.6578,1.2974,110.05
0.6957,1.5435,8.4052,9.1344,1.2157,1.7766,0.6575,1.297,110.02
0.6956,1.5431,8.404,9.1379,1.2152,1.7773,0.6575,1.2967,110.03
0.6958,1.5434,8.404,9.1329,1.2153,1.7769,0.6573,1.2969,110.02
0.6955,1.5434,8.404,9.1302,1.2151,1.7766,0.6573,1.297,110.07
0.6956,1.5435,8.404,9.1302,1.2153,1.7771,0.6572,1.297,110.07
0.6958,1.5435,8.404,9.1302,1.2155,1.7771,0.6575,1.297,110.07
0.6957,1.5432,8.404,9.1305,1.2155,1.7771,0.6578,1.2968,110.07
0.6953,1.5432,8.404,9.1305,1.2148,1.7769,0.6574,1.2966,110.08
0.6959,1.5433,8.404,9.1314,1.2151,1.7774,0.6576,1.2967,109.98
0.6965,1.5433,8.404,9.1319,1.2157,1.7781,0.6584,1.2967,109.88
0.6962,1.5432,8.404,9.1319,1.2149,1.7774,0.6579,1.297,109.9
0.6965,1.5432,8.404,9.1319,1.2151,1.7773,0.6582,1.2968,109.87
0.6969,1.5432,8.404,9.1298,1.2152,1.7778,0.6594,1.2968,109.89
0.6967,1.5428,8.404,9.1271,1.2152,1.7784,0.6592,1.2965,109.93
0.6965,1.5428,8.404,9.1271,1.215,1.7784,0.6584,1.2966,109.95
0.6966,1.5425,8.404,9.1271,1.2151,1.7788,0.6591,1.2965,109.89
0.6964,1.5425,8.404,9.1271,1.2152,1.7787,0.6591,1.2965,109.92
0.6963,1.5426,8.404,9.1272,1.2155,1.779,0.6583,1.2966,109.96
0.695,1.543,8.404,9.1294,1.2152,1.7785,0.657,1.2967,109.96
0.6948,1.5434,8.404,9.1284,1.2153,1.7787,0.6562,1.2966,109.98
0.6956,1.5434,8.4135,9.134,1.2156,1.779,0.6567,1.2977,109.96
0.6948,1.5429,8.4135,9.1285,1.2148,1.7774,0.6556,1.2968,109.99
0.6954,1.543,8.4145,9.1318,1.2156,1.7798,0.6561,1.2965,109.84
0.6956,1.5431,8.4213,9.1295,1.2163,1.78,0.6561,1.2964,109.72
0.6957,1.5432,8.424,9.1299,1.2164,1.7797,0.656,1.2966,109.72
0.6959,1.5429,8.42,9.1272,1.2152,1.7831,0.6578,1.297,109.76
0.6955,1.5427,8.4205,9.1276,1.2147,1.7844,0.6574,1.2977,109.76
0.6954,1.5425,8.417,9.1285,1.2148,1.7837,0.6569,1.2973,109.76
0.6964,1.5429,8.423,9.1344,1.2154,1.7873,0.6574,1.2966,109.66
0.6952,1.5427,8.424,9.1295,1.2154,1.7873,0.6554,1.2945,109.64
0.6961,1.5435,8.4245,9.1294,1.2161,1.7888,0.6575,1.2934,109.56
0.6969,1.5446,8.4243,9.1296,1.2163,1.788,0.6576,1.2921,109.52
0.6969,1.5446,8.4278,9.1303,1.2156,1.7876,0.6579,1.2953,109.73
0.6973,1.5435,8.4238,9.1328,1.2154,1.7875,0.6586,1.2925,109.66
0.6974,1.5442,8.4395,9.1246,1.2142,1.7894,0.6589,1.2931,109.76
0.6967,1.5445,8.4295,9.1193,1.2127,1.7876,0.658,1.2935,109.86
0.6981,1.5454,8.4379,9.12,1.2142,1.7895,0.6584,1.2939,109.79
0.6993,1.5443,8.4328,9.1154,1.2139,1.7896,0.6588,1.2921,109.68
0.7006,1.5445,8.434,9.1123,1.216,1.7924,0.6611,1.2912,109.72
0.6993,1.5448,8.4415,9.1163,1.2156,1.791,0.6604,1.2912,109.71
0.6978,1.5441,8.4354,9.125,1.2167,1.7927,0.6596,1.2897,109.57
0.6974,1.5439,8.4375,9.1227,1.2169,1.7925,0.659,1.2889,109.61
0.6989,1.5436,8.4405,9.1205,1.219,1.7937,0.6602,1.2896,109.6
0.698,1.5449,8.4405,9.1215,1.2183,1.7934,0.6601,1.2901,109.57
0.6982,1.5447,8.442,9.1208,1.2187,1.7942,0.6598,1.29,109.62
0.6986,1.5445,8.442,9.1221,1.2192,1.7941,0.661,1.2911,109.55
0.6991,1.5449,8.442,9.1206,1.2197,1.7952,0.6608,1.2911,109.52
0.6992,1.5451,8.443,9.1191,1.2192,1.7944,0.6609,1.2911,109.54
0.6994,1.5459,8.4405,9.1225,1.2192,1.7942,0.6611,1.2903,109.56
0.6991,1.5458,8.4405,9.1192,1.2182,1.7937,0.6609,1.2907,109.59
0.699,1.5458,8.4405,9.1163,1.2186,1.7932,0.6605,1.2904,109.63
0.6987,1.546,8.4405,9.1163,1.2187,1.7931,0.6612,1.2906,109.62
0.6989,1.546,8.4405,9.116,1.219,1.7933,0.6615,1.2905,109.68
0.6983,1.5459,8.4405,9.1162,1.2188,1.7937,0.6616,1.2905,109.62
0.6986,1.5464,8.4405,9.1162,1.219,1.7936,0.6618,1.2909,109.69
0.6993,1.5466,8.4405,9.1162,1.2187,1.7938,0.662,1.29,109.66
0.6994,1.5466,8.4365,9.1196,1.2191,1.7945,0.6618,1.29,109.56
0.6994,1.5465,8.4365,9.1167,1.2189,1.7938,0.6617,1.2897,109.53
0.6994,1.5465,8.4365,9.119,1.2193,1.7945,0.6618,1.2895,109.44
0.6992,1.5465,8.4365,9.1161,1.2192,1.7941,0.6615,1.2895,109.46
0.6991,1.5465,8.4365,9.1131,1.2194,1.7943,0.6613,1.2896,109.49
0.6988,1.5466,8.4365,9.1162,1.2191,1.7943,0.661,1.2897,109.55
0.6985,1.5466,8.4365,9.1193,1.2191,1.7936,0.6605,1.2899,109.59
0.6985,1.5466,8.4365,9.1164,1.2192,1.7936,0.6604,1.2899,109.56
0.6986,1.5466,8.4365,9.1164,1.2192,1.7934,0.6605,1.2899,109.56
0.6985,1.5467,8.4365,9.1164,1.2189,1.7934,0.6607,1.2899,109.57
0.6987,1.5462,8.458,9.1187,1.2188,1.7931,0.6608,1.2898,109.6
0.6988,1.546,8.4525,9.1187,1.2188,1.7938,0.6606,1.2897,109.62
0.7,1.5462,8.4555,9.1219,1.2198,1.7957,0.6615,1.29,109.59
0.6996,1.5463,8.451,9.1199,1.2189,1.7947,0.6614,1.2903,109.65
0.6995,1.5461,8.4433,9.121,1.2195,1.793,0.6608,1.2909,109.64
0.6997,1.5464,8.44,9.1205,1.2206,1.7946,0.6615,1.2911,109.75
0.7,1.5467,8.4465,9.1195,1.2209,1.7954,0.661,1.2907,109.89
0.7001,1.5462,8.4435,9.1185,1.2198,1.7946,0.661,1.2907,109.98
0.6996,1.5465,8.4385,9.1128,1.2198,1.7947,0.661,1.2909,109.93
0.6997,1.5466,8.4378,9.1082,1.2207,1.7956,0.6612,1.2909,109.87
0.701,1.5467,8.4353,9.112,1.2211,1.7965,0.6618,1.2906,109.95
0.7008,1.5481,8.4335,9.1106,1.2207,1.7963,0.6618,1.2913,109.9
0.7005,1.5477,8.435,9.1114,1.2214,1.7949,0.6617,1.2954,110
0.7004,1.5476,8.4345,9.1078,1.2217,1.7953,0.6623,1.2975,109.91
0.7001,1.5478,8.4353,9.1058,1.2214,1.7969,0.6616,1.3003,109.91
0.6995,1.547,8.4302,9.096,1.2201,1.7951,0.6621,1.3018,110.06
0.6985,1.5468,8.4325,9.1003,1.2194,1.7951,0.6606,1.3041,110.19
0.6983,1.5466,8.4322,9.0988,1.2195,1.7947,0.6609,1.3035,110.06
0.6971,1.5467,8.4308,9.098,1.217,1.7923,0.6589,1.3026,110.09
0.6964,1.5468,8.4255,9.0963,1.2165,1.7908,0.6584,1.3058,110.16
0.6973,1.5474,8.4285,9.095,1.2169,1.7919,0.6593,1.3026,110.08
0.6977,1.5469,8.428,9.0952,1.2175,1.7922,0.6598,1.3,109.95
0.6975,1.5466,8.4252,9.0965,1.2178,1.7931,0.6601,1.2992,110.04
0.6976,1.5472,8.4185,9.0961,1.2176,1.7922,0.6601,1.2983,110.04
0.6976,1.5472,8.4222,9.0973,1.2178,1.7927,0.6597,1.2983,110.05
0.6989,1.5469,8.4226,9.0978,1.2181,1.7932,0.6607,1.2984,109.98
0.6985,1.5467,8.4201,9.097,1.2179,1.793,0.6605,1.2977,109.96
0.6985,1.5455,8.4215,9.098,1.2182,1.7929,0.6606,1.2979,109.94
0.6982,1.5459,8.4243,9.098,1.218,1.7938,0.6605,1.2978,109.96
0.6982,1.5457,8.4265,9.1002,1.2182,1.7942,0.6603,1.2978,109.88
0.6983,1.5456,8.4265,9.1001,1.2183,1.7935,0.6601,1.2976,109.85
0.698,1.5454,8.43,9.0973,1.2188,1.7937,0.6608,1.2968,109.83
0.6977,1.5454,8.43,9.0944,1.2188,1.7931,0.6608,1.2968,109.85
0.6977,1.5454,8.43,9.0944,1.2188,1.7931,0.6608,1.2968,109.85
0.6977,1.5454,8.43,9.0944,1.2188,1.7931,0.6608,1.2968,109.85
0.6977,1.5454,8.43,9.0944,1.2188,1.7931,0.6608,1.2968,109.85
0.6981,1.5464,8.43,9.0944,1.2165,1.7907,0.6605,1.3001,110.06
0.6983,1.5465,8.43,9.0944,1.2166,1.792,0.6605,1.2995,110.1
0.6986,1.5463,8.43,9.0975,1.2174,1.7918,0.6603,1.2992,110.14
0.6982,1.5458,8.43,9.0972,1.2164,1.7907,0.6605,1.2992,110.12
0.6978,1.546,8.43,9.0972,1.2158,1.7899,0.6599,1.2991,110.12
0.6981,1.5456,8.43,9.0972,1.2156,1.7901,0.6599,1.2992,110.08
0.6982,1.5456,8.43,9.0972,1.2158,1.7901,0.6604,1.2996,110.06
0.6982,1.5461,8.43,9.0972,1.216,1.7903,0.6597,1.3001,110.01
0.6987,1.5462,8.43,9.0972,1.2167,1.791,0.6603,1.3001,110.02
0.6991,1.5465,8.43,9.0972,1.217,1.7909,0.6607,1.3001,110.02
0.6991,1.5465,8.43,9.0972,1.2167,1.7906,0.6607,1.3,110.11
0.6994,1.5465,8.43,9.0956,1.2172,1.7905,0.6609,1.2997,110.06
0.6993,1.5464,8.43,9.0964,1.2173,1.791,0.6612,1.2996,110.03
0.6994,1.5469,8.4265,9.097,1.217,1.7906,0.6608,1.2994,110.02
0.6989,1.547,8.4235,9.0932,1.2163,1.7903,0.66,1.3003,110
0.698,1.5466,8.425,9.0909,1.2157,1.7898,0.6596,1.3007,109.86
0.6994,1.5465,8.4178,9.0913,1.2163,1.7894,0.6606,1.2985,109.73
0.699,1.5464,8.414,9.0897,1.2158,1.7887,0.6606,1.299,109.74
0.699,1.5458,8.414,9.0877,1.215,1.787,0.6605,1.2993,109.79
0.6999,1.5458,8.4155,9.088,1.2158,1.7869,0.661,1.2992,109.77
0.6998,1.5458,8.419,9.086,1.2155,1.7867,0.662,1.2981,109.79
0.699,1.5463,8.4198,9.0834,1.2153,1.7865,0.6611,1.2984,109.82
0.6989,1.5466,8.416,9.0804,1.2141,1.7856,0.6604,1.2987,109.76
0.699,1.5466,8.421,9.0885,1.2133,1.7834,0.6599,1.2999,109.8
0.6994,1.547,8.4173,9.084,1.2138,1.7841,0.6614,1.2989,109.75
0.6994,1.5467,8.4217,9.0834,1.2139,1.7845,0.6604,1.2987,109.77
0.6991,1.548,8.4217,9.0841,1.2134,1.7843,0.6606,1.2986,109.93
0.6988,1.549,8.4175,9.0835,1.2137,1.7836,0.6595,1.3006,109.97
0.699,1.5489,8.4153,9.083,1.2137,1.7841,0.66,1.3002,109.92
0.6984,1.5494,8.4085,9.0775,1.2138,1.7833,0.659,1.3008,110
0.6993,1.5487,8.404,9.0783,1.2141,1.7834,0.66,1.3018,109.93
0.6998,1.5492,8.393,9.0636,1.2148,1.7831,0.6606,1.3005,109.96
0.7005,1.5495,8.3906,9.065,1.2154,1.7845,0.6609,1.298,110.1
0.7009,1.549,8.3925,9.0655,1.2172,1.7888,0.6614,1.2944,109.87
0.7012,1.5486,8.394,9.0725,1.2167,1.7878,0.6616,1.2943,109.91
0.7015,1.5498,8.396,9.0644,1.2165,1.7863,0.6617,1.2935,109.93
0.7014,1.5492,8.3929,9.0639,1.2174,1.7865,0.6617,1.2938,109.86
0.7008,1.5493,8.3923,9.0626,1.2171,1.7867,0.6612,1.2935,109.89
0.7005,1.5492,8.39,9.0633,1.2164,1.7858,0.6612,1.2945,109.93
0.7005,1.5489,8.3928,9.0625,1.2168,1.7853,0.6615,1.2952,109.95
0.7006,1.5493,8.388,9.0625,1.217,1.7859,0.6616,1.2946,109.92
0.7002,1.549,8.3922,9.066,1.2169,1.7858,0.6615,1.2948,109.87
0.7006,1.5483,8.3922,9.0631,1.2176,1.7861,0.6614,1.2941,109.88
0.7012,1.5481,8.4005,9.0659,1.2177,1.7876,0.662,1.2945,109.9
0.7009,1.5484,8.4005,9.0659,1.218,1.7867,0.6618,1.2938,109.89
0.7005,1.5485,8.4005,9.0659,1.2173,1.7867,0.6617,1.2945,109.89
0.7008,1.5485,8.4005,9.0659,1.2172,1.7869,0.6617,1.2944,109.88
0.7009,1.5485,8.4005,9.0659,1.2173,1.7869,0.6617,1.2944,109.94
0.7008,1.5485,8.4005,9.066,1.2174,1.7854,0.6619,1.2944,109.99
0.7008,1.5485,8.394,9.0674,1.2174,1.7851,0.6619,1.2944,109.93
0.701,1.549,8.394,9.0668,1.2175,1.7856,0.6619,1.295,109.98
0.7008,1.549,8.3975,9.0658,1.218,1.7856,0.6618,1.295,110.01
0.7005,1.5492,8.3975,9.0658,1.2171,1.7845,0.6617,1.2959,110.02
0.7003,1.5492,8.3975,9.0658,1.2176,1.7848,0.6617,1.2953,110
0.6998,1.5496,8.3975,9.0658,1.2175,1.7851,0.661,1.2956,110.01
0.6999,1.5499,8.3975,9.0658,1.2175,1.7849,0.661,1.2962,110.05
0.6999,1.5499,8.3975,9.0658,1.2176,1.785,0.6609,1.2957,110.16
0.7004,1.5496,8.3975,9.0658,1.2179,1.7856,0.6608,1.2955,110.09
0.7006,1.5496,8.3975,9.0658,1.2177,1.7851,0.6613,1.2955,110.08
0.6998,1.5497,8.3975,9.0613,1.2177,1.7853,0.6613,1.2955,110.1
0.7004,1.5498,8.3932,9.0613,1.2177,1.7859,0.6614,1.2955,110.11
0.7004,1.5495,8.393,9.0615,1.2176,1.7854,0.661,1.2953,110.1
0.6993,1.5494,8.3965,9.0673,1.2178,1.7856,0.6607,1.2953,110.07
0.6996,1.5494,8.398,9.0695,1.2181,1.7853,0.6607,1.2957,110.08
0.6997,1.5504,8.394,9.0694,1.2181,1.7844,0.6608,1.2947,110.08
0.7005,1.5485,8.3943,9.0683,1.22,1.7855,0.6604,1.2949,109.97
0.7005,1.5484,8.3995,9.0644,1.2205,1.7866,0.6611,1.2944,109.97
0.7005,1.5471,8.393,9.065,1.2207,1.7865,0.661,1.2949,110
0.7008,1.5466,8.3945,9.0628,1.2216,1.789,0.661,1.2948,109.9
0.7016,1.5464,8.396,9.0624,1.2239,1.7916,0.6619,1.2918,109.8
0.7018,1.5464,8.3985,9.0636,1.2254,1.7936,0.6621,1.2922,109.73
0.7032,1.5467,8.3958,9.0618,1.2262,1.795,0.663,1.2902,109.73
0.7032,1.5468,8.3955,9.059,1.2256,1.794,0.663,1.2909,109.77
0.7035,1.5455,8.3975,9.0583,1.2256,1.7942,0.663,1.2908,109.63
0.7035,1.5453,8.4007,9.0597,1.2276,1.7969,0.6636,1.2918,109.75
0.7027,1.5456,8.3986,9.0575,1.2263,1.7947,0.6625,1.2912,109.81
0.7019,1.5451,8.4005,9.0542,1.2264,1.7952,0.6618,1.2908,109.84
0.7017,1.5443,8.4075,9.056,1.2264,1.7943,0.6615,1.2909,109.99
0.7011,1.545,8.41,9.0469,1.2255,1.7936,0.6612,1.292,110.08
0.7008,1.5454,8.413,9.0475,1.2255,1.7927,0.6621,1.2906,110.08
0.7016,1.5445,8.415,9.053,1.2268,1.7949,0.6621,1.2885,109.98
0.7016,1.545,8.4135,9.0533,1.2265,1.7947,0.6621,1.2884,109.93
0.7018,1.5439,8.4134,9.0522,1.2273,1.7951,0.6618,1.29,109.96
0.7017,1.5445,8.416,9.0545,1.2271,1.7952,0.6626,1.2889,109.95
0.7008,1.5445,8.417,9.0553,1.2268,1.7949,0.6615,1.2892,110.04
0.7009,1.5448,8.412,9.0544,1.2272,1.7949,0.6615,1.2897,110
0.7032,1.546,8.4183,9.0566,1.2328,1.8002,0.6629,1.2867,109.86
0.7033,1.5463,8.4225,9.0545,1.232,1.7993,0.6631,1.2881,109.78
0.7031,1.5462,8.4226,9.0482,1.2331,1.7976,0.6631,1.2878,109.74
0.7045,1.5467,8.4245,9.0538,1.2338,1.7981,0.6644,1.2866,109.68
0.704,1.5468,8.4275,9.0562,1.2336,1.7979,0.6641,1.2878,109.73
0.7037,1.5465,8.4265,9.0566,1.2337,1.7969,0.6643,1.2874,109.66
0.704,1.5466,8.4265,9.0501,1.2332,1.7972,0.6642,1.2869,109.74
0.704,1.5467,8.4265,9.0501,1.2332,1.7972,0.6645,1.287,109.76
0.704,1.5467,8.4265,9.0501,1.2331,1.7969,0.6644,1.2874,109.76
0.7039,1.5467,8.4265,9.0501,1.2327,1.7967,0.6648,1.2876,109.83
0.7048,1.5467,8.4265,9.0557,1.2326,1.7961,0.6653,1.2876,109.8
0.7045,1.546,8.4265,9.0557,1.2328,1.7962,0.665,1.288,109.7
0.7048,1.5462,8.4265,9.0557,1.2324,1.7966,0.6646,1.2884,109.75
0.7043,1.546,8.4265,9.0557,1.2318,1.7959,0.6643,1.2885,109.81
0.7045,1.5463,8.4265,9.0557,1.2323,1.7964,0.6648,1.2878,109.8
0.7053,1.5461,8.4265,9.0557,1.2327,1.7969,0.6654,1.2875,109.68
0.7055,1.5461,8.4265,9.0557,1.2323,1.7969,0.6648,1.288,109.84
0.7056,1.5465,8.4265,9.0565,1.2324,1.7968,0.6651,1.2881,109.79
0.7059,1.5467,8.4265,9.0565,1.2327,1.7981,0.6652,1.2881,109.78
0.7055,1.5467,8.4265,9.0565,1.2325,1.7978,0.6649,1.2881,109.79
0.7059,1.5467,8.4265,9.0554,1.2323,1.7974,0.6652,1.2878,109.83
0.7058,1.5469,8.4265,9.0556,1.2321,1.7974,0.6651,1.2877,109.8
0.7049,1.5469,8.434,9.0545,1.232,1.7972,0.6642,1.2878,109.83
0.7051,1.5469,8.4315,9.0581,1.2316,1.7968,0.6635,1.288,109.82
0.7046,1.5462,8.438,9.0572,1.2314,1.7963,0.6634,1.2883,109.79
0.7054,1.5464,8.4388,9.0584,1.2326,1.8002,0.6646,1.2877,109.78
0.705,1.5468,8.4315,9.0598,1.2303,1.798,0.6647,1.2887,109.95
0.7041,1.5475,8.436,9.059,1.2298,1.7971,0.6637,1.2888,110.02
0.7043,1.5471,8.4318,9.0597,1.2299,1.7957,0.6639,1.2891,110.08
0.7049,1.5469,8.4285,9.057,1.2299,1.7925,0.6631,1.288,110.15
0.7051,1.5464,8.4258,9.0584,1.2297,1.7941,0.6636,1.2875,110.12
0.7077,1.5466,8.428,9.059,1.2315,1.7957,0.6646,1.2846,110.12
0.7063,1.5474,8.4255,9.0565,1.2272,1.7909,0.6627,1.2858,110.32
0.706,1.548,8.4238,9.0588,1.2258,1.7895,0.6625,1.2875,110.4
0.7046,1.5474,8.429,9.0556,1.2243,1.7883,0.6622,1.2885,110.46
0.7045,1.5476,8.4215,9.0553,1.2252,1.7905,0.6624,1.2865,110.52
0.7045,1.5473,8.3858,9.06,1.2244,1.7906,0.662,1.2875,110.68
0.7038,1.5475,8.3803,9.0595,1.2234,1.7899,0.6621,1.287,110.66
0.7046,1.5477,8.379,9.057,1.2239,1.7895,0.6614,1.2842,110.56
0.7058,1.5468,8.3723,9.0553,1.225,1.7923,0.6625,1.2844,110.55
0.7059,1.5464,8.385,9.054,1.2256,1.7926,0.6626,1.2835,110.51
0.7065,1.5465,8.379,9.056,1.2238,1.793,0.6624,1.2837,110.66
0.7071,1.5459,8.3777,9.0575,1.2253,1.7947,0.6626,1.2839,110.59
0.708,1.5459,8.375,9.0575,1.2262,1.7951,0.6631,1.282,110.53
0.7071,1.5464,8.382,9.0585,1.2245,1.793,0.663,1.2831,110.56
0.7069,1.5457,8.3763,9.0588,1.2249,1.7933,0.6621,1.2831,110.52
0.7065,1.5458,8.3768,9.059,1.2251,1.7928,0.6625,1.2845,110.57
0.7064,1.5458,8.3745,9.0635,1.2255,1.7937,0.6627,1.2836,110.59
